Date,Open,High,Low,Close,Adj Close,Volume
8/31/2000,43.125,43.1875,41.4375,41.5,41.5,4616300
9/1/2000,42.125,42.5,41,41.5,41.5,3347100
9/5/2000,40.9375,46.3125,40.25,45.6875,45.6875,10168200
9/6/2000,47.25,49.625,45.6875,45.875,45.875,14263200
9/7/2000,46.8125,47,43,43.5,43.5,7406200
9/8/2000,44.0625,45,42.5,42.9375,42.9375,5088900
9/11/2000,42.625,45.21875,42.1875,42.375,42.375,5447100
9/12/2000,43.375,44.1875,42.25,42.6875,42.6875,3821500
9/13/2000,41.3125,43.125,41,42.4375,42.4375,4085000
9/14/2000,44.1875,46,43.75,44.875,44.875,6963500
9/15/2000,45.375,45.4375,42.875,43.625,43.625,6180200
9/18/2000,43.5,44.625,41.875,42.8125,42.8125,4445200
9/19/2000,42.0625,42.75,39.125,40.75,40.75,7230800
9/20/2000,40.4375,40.5,37.375,37.5,37.5,9744800
9/21/2000,37.4375,40.5,37.25,40.0625,40.0625,7425600
9/22/2000,38.375,42.125,38.3125,41.4375,41.4375,5996200
9/25/2000,41.21875,42.5625,40,40.375,40.375,5459900
9/26/2000,40.625,41.125,39.5625,39.75,39.75,4260400
9/27/2000,38.6875,39.625,35.5,37.875,37.875,10030900
9/28/2000,37.3125,40.25,37.125,40,40,5857900
9/29/2000,39,41.25,37.625,38.4375,38.4375,6517100
10/2/2000,38.1875,38.4375,35.25,35.875,35.875,5477700
10/3/2000,36.75,37.25,35,35.0625,35.0625,5379900
10/4/2000,33.4375,37.0625,32.5,36,36,7841100
10/5/2000,35.1875,36.625,32,33.5625,33.5625,6966300
10/6/2000,32.5,33.25,30.1875,31.5625,31.5625,8871100
10/9/2000,30.25,30.5625,27.375,30.0625,30.0625,12727500
10/10/2000,29.75,32.71875,28.875,30.4375,30.4375,7265500
10/11/2000,27.9375,30.25,27.625,27.8125,27.8125,7889700
10/12/2000,28.375,28.8125,24.625,25.125,25.125,8032600
10/13/2000,24.25,28.875,23.5,28.4375,28.4375,7633400
10/16/2000,28.125,28.3125,24.125,24.3125,24.3125,7147700
10/17/2000,24.875,25.1875,20.875,21.9375,21.9375,15140500
10/18/2000,19.875,25.375,19.375,25.125,25.125,18788700
10/19/2000,26.5625,28.125,24.1875,27.75,27.75,10874900
10/20/2000,27.6875,31.25,27.125,30.8125,30.8125,11621900
10/23/2000,29.6875,30.375,27.625,30,30,10199600
10/24/2000,29.875,33.875,28.8125,29.5625,29.5625,13676600
10/25/2000,34,36.5,31.75,31.875,31.875,28572900
10/26/2000,32.1875,37.5,31,36.875,36.875,17825500
10/27/2000,33.9375,37.5,33.875,35.625,35.625,12370700
10/30/2000,33.0625,34.375,30.265625,32.875,32.875,12510200
10/31/2000,32.6875,36.875,32.0625,36.625,36.625,9919500
11/1/2000,35.8125,40,35.6875,37.375,37.375,11099200
11/2/2000,38.0625,39.875,37.5,39.75,39.75,6989700
11/3/2000,39,40.875,36.875,37.5625,37.5625,5962400
11/6/2000,38.5625,38.625,34.75,36.5625,36.5625,6444600
11/7/2000,36.5,39.4375,35.5625,36.9375,36.9375,5495300
11/8/2000,36,37,33.25,33.875,33.875,5835300
11/9/2000,32.6875,33,29.875,31.25,31.25,7169600
11/10/2000,30.75,31.875,30,30.0625,30.0625,5255600
11/13/2000,28.8125,30.109375,27.4375,27.8125,27.8125,8377500
11/14/2000,28.75,29.875,25.75,28.9375,28.9375,7837900
11/15/2000,28.625,30.8125,28.4375,29.5,29.5,5263200
11/16/2000,28.6875,30.5,27.75,27.8125,27.8125,4134800
11/17/2000,28,29.625,26.875,27.4375,27.4375,4996000
11/20/2000,26,27.9375,25,25.8125,25.8125,6438300
11/21/2000,26.625,26.875,23.625,24.25,24.25,6197500
11/22/2000,23.875,27.5,22.125,25.1875,25.1875,11877100
11/24/2000,26.421875,29.125,26.0625,28.9375,28.9375,7639300
11/27/2000,29.75,30.75,27,28,28,6411400
11/28/2000,26,26.1875,24.625,25.03125,25.03125,11327500
11/29/2000,25.125,27.5,24.25,26.9375,26.9375,11463200
11/30/2000,24.75,26.1875,22.875,24.6875,24.6875,13123500
12/1/2000,24.9375,26.75,23,24.625,24.625,7757400
12/4/2000,25.1875,27.1875,23.25,26.5625,26.5625,8255500
12/5/2000,27.125,27.625,24.75,25.375,25.375,9969900
12/6/2000,24.6875,26,23.625,23.625,23.625,8825800
12/7/2000,23.0625,23.4375,20.125,21.375,21.375,10647500
12/8/2000,23.3125,24.6875,21.25,23.4375,23.4375,12969800
12/11/2000,22.875,26.125,21.75,25.3125,25.3125,10904200
12/12/2000,24.5,27.5,24.3125,25.875,25.875,7306800
12/13/2000,26.5625,26.625,23.5,23.75,23.75,6281800
12/14/2000,24.0625,24.6875,22.59375,22.6875,22.6875,7020800
12/15/2000,22.25,24.25,22,22.875,22.875,8713700
12/18/2000,20.75,21.1875,18.9375,19.875,19.875,16035200
12/19/2000,20.3125,20.875,17.375,18.25,18.25,13218500
12/20/2000,16.1875,17.875,15.625,16.6875,16.6875,22050700
12/21/2000,16.375,17.75,14.875,15.1875,15.1875,8851400
12/22/2000,15.3125,16.546875,15.25,15.5625,15.5625,9387000
12/26/2000,16.3125,18.5,16.25,16.9375,16.9375,9012800
12/27/2000,16,17.4375,15.5625,16.875,16.875,6598800
12/28/2000,16.625,18.25,16.625,17.375,17.375,8455600
12/29/2000,16.75,17.125,15,15.5625,15.5625,9849700
1/2/2001,15.8125,16,13.625,13.875,13.875,9203500
1/3/2001,13.625,17.875,13.5625,17.5625,17.5625,14680400
1/4/2001,17,17.5625,15.4375,15.5,15.5,10620500
1/5/2001,15.5,15.875,13.5625,14.5625,14.5625,8798800
1/8/2001,14.4375,15.5625,13.75,14.9375,14.9375,10444700
1/9/2001,14.5625,16.625,14.5625,16.375,16.375,23455200
1/10/2001,15.84375,17,15.5625,16.5,16.5,11002500
1/11/2001,15.75,17.3125,15.625,17,17,12756600
1/12/2001,17.34375,18.5,17.125,17.6875,17.6875,8434200
1/16/2001,18.3125,18.375,17.25,18.0625,18.0625,6017000
1/17/2001,18.875,19.5625,17.75,18.375,18.375,9166000
1/18/2001,18.375,19.5,17.9375,19.5,19.5,4115800
1/19/2001,20.375,20.375,18.6875,19.9375,19.9375,6177500
1/22/2001,19.5,19.9375,18.5,18.5,18.5,4398600
1/23/2001,18.375,19.3125,18.25,18.953125,18.953125,4744300
1/24/2001,19.1875,22.375,19,21.875,21.875,13848100
1/25/2001,21.6875,21.75,19,19,19,7066400
1/26/2001,18.9375,20.5,18.875,19.5,19.5,5094600
1/29/2001,19.125,20.75,18.8125,20.125,20.125,7713000
1/30/2001,20.5625,20.6875,18.671875,18.9375,18.9375,12273300
1/31/2001,18.9375,19.5625,17.0625,17.3125,17.3125,20475800
2/1/2001,17.1875,17.1875,15.75,16.25,16.25,9468700
2/2/2001,16.125,16.1875,14.25,14.375,14.375,12101100
2/5/2001,14.625,14.9375,14.3125,14.4375,14.4375,9189800
2/6/2001,13.8125,15.875,13.5625,15.8125,15.8125,19075900
2/7/2001,15.1875,15.8125,14.5625,15,15,7567900
2/8/2001,15.3125,15.875,14.375,14.375,14.375,5295200
2/9/2001,14.3125,14.75,13.375,13.375,13.375,7454000
2/12/2001,14.125,15,13.703125,14.5,14.5,5295300
2/13/2001,15,15.0625,13.75,13.75,13.75,4795400
2/14/2001,14.125,14.75,13.5,14.4375,14.4375,8123400
2/15/2001,13.5,14.625,13.5,14.5,14.5,16384500
2/16/2001,13.625,14.125,13.3125,13.6875,13.6875,6490600
2/20/2001,13.625,13.6875,12.4375,12.5,12.5,6589100
2/21/2001,12.25,12.5,11.3125,11.9375,11.9375,7552600
2/22/2001,12,12.125,11.375,11.9375,11.9375,8249200
2/23/2001,11.875,12.0625,11.0625,11.8125,11.8125,5149900
2/26/2001,12.0625,12.25,11.5,11.9375,11.9375,6229100
2/27/2001,11.8125,12.125,11.625,11.75,11.75,7732600
2/28/2001,11.25,11.75,9.9375,10.1875,10.1875,14629800
3/1/2001,9.875,10.6875,9.59375,10.4375,10.4375,10996700
3/2/2001,10.03125,10.625,10,10,10,7545600
3/5/2001,12.375,13.0625,11.5,12.625,12.625,23500700
3/6/2001,13.078125,14,11.25,11.875,11.875,23191500
3/7/2001,11.9375,12.5625,11.4375,12.25,12.25,10644100
3/8/2001,11.9375,12,11.625,11.6875,11.6875,4957600
3/9/2001,11.4375,12.5,11.375,12.25,12.25,8856700
3/12/2001,11.375,11.6875,10.5,10.625,10.625,5716500
3/13/2001,10.8125,11.0625,10.5,11,11,3330700
3/14/2001,10.25,10.9375,10.125,10.625,10.625,3124400
3/15/2001,11.375,11.4375,10.8125,10.875,10.875,5824900
3/16/2001,10.625,11.0625,10.25,11,11,6984200
3/19/2001,11.1875,11.3125,10.125,10.5,10.5,6774500
3/20/2001,10.5625,11.5,10.125,10.25,10.25,6294700
3/21/2001,10.375,10.4375,10,10,10,5506600
3/22/2001,10.0625,10.25,9.5625,10.1875,10.1875,6594600
3/23/2001,10.5625,10.8125,9.9375,10.1875,10.1875,3754400
3/26/2001,10.7,11.29,10.62,10.94,10.94,6850600
3/27/2001,10.92,11.8,10.51,11.64,11.64,5603200
3/28/2001,11.1,11.16,10.75,10.8,10.8,3386900
3/29/2001,10.57,11.03,10,10,10,4638400
3/30/2001,10.12,10.84,9.91,10.23,10.23,3558400
4/2/2001,10.33,10.53,8.5,9.1,9.1,8803900
4/3/2001,8.71,9.15,8.5,8.63,8.63,4865700
4/4/2001,8.57,9,8.1,8.4,8.4,5708100
4/5/2001,9.02,9.3,8.72,9.12,9.12,5424200
4/6/2001,8.9,8.9,8.2,8.37,8.37,5281100
4/9/2001,11.84,11.9,10.7,11.18,11.18,23405700
4/10/2001,11.24,13.5,11.2,12.01,12.01,18860400
4/11/2001,13.1,13.65,12.18,13.32,13.32,13421800
4/12/2001,13.05,15.01,13,14.67,14.67,11530000
4/16/2001,14.5,14.54,13.65,14.03,14.03,6310100
4/17/2001,13.81,14.87,13.75,14.74,14.74,5073500
4/18/2001,15.66,18.16,15.55,16.540001,16.540001,19555000
4/19/2001,16.9,16.9,15.69,15.99,15.99,8742600
4/20/2001,15.62,16.200001,14.97,15.78,15.78,8522100
4/23/2001,16.389999,17.459999,16.02,16.200001,16.200001,11689600
4/24/2001,16.440001,16.799999,15.48,15.68,15.68,7082600
4/25/2001,15.69,16.1,14.6,16.09,16.09,9317100
4/26/2001,16.25,16.5,15,15.43,15.43,5960600
4/27/2001,15.72,15.73,15.02,15.27,15.27,4446000
4/30/2001,15.63,16.9,15.59,15.78,15.78,5780300
5/1/2001,15.9,17,15.8,16.889999,16.889999,5107900
